"ITTER107","Territory","TIPO_DATO5","Data type","AGRI_MADRE","Type of crop","TIME","Select time","Value","Flag Codes","Flags"
"ITC31","Imperia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2011","2011",168,,
"ITC31","Imperia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2013","2013",120,,
"ITC31","Imperia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2014","2014",120,,
"ITC31","Imperia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2015","2015",300,,
"ITC31","Imperia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2016","2016",300,,
"ITC31","Imperia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2017","2017",300,,
"ITC31","Imperia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2018","2018",150,,
"ITC31","Imperia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2019","2019",150,,
"ITC31","Imperia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2020","2020",150,,
"ITC31","Imperia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2021","2021",150,,
"ITC31","Imperia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2022","2022",350,,
"ITF33","Napoli","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2006","2006",12531,,
"ITF33","Napoli","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2007","2007",12640,,
"ITF33","Napoli","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2008","2008",13560,,
"ITF33","Napoli","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2009","2009",14300,,
"ITF33","Napoli","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2010","2010",14500,"e","estimate data"
"ITF33","Napoli","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2011","2011",15600,,
"ITF33","Napoli","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2012","2012",16043,,
"ITF33","Napoli","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2013","2013",12400,,
"ITF33","Napoli","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2014","2014",2750,,
"ITF33","Napoli","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2015","2015",18200,,
"ITF33","Napoli","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2016","2016",2470,,
"ITF33","Napoli","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2017","2017",16100,,
"ITF33","Napoli","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2018","2018",3750,,
"ITF33","Napoli","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2019","2019",13650,,
"ITF33","Napoli","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2020","2020",6605,,
"ITF33","Napoli","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2021","2021",12000,,
"ITD57","Ravenna","TP_QUIN_EXT","total production - quintals ","WINE","wine","2006","2006",2310000,,
"ITD57","Ravenna","TP_QUIN_EXT","total production - quintals ","WINE","wine","2007","2007",2043000,,
"ITD57","Ravenna","TP_QUIN_EXT","total production - quintals ","WINE","wine","2008","2008",2379500,,
"ITD57","Ravenna","TP_QUIN_EXT","total production - quintals ","WINE","wine","2009","2009",2426119,,
"ITD57","Ravenna","TP_QUIN_EXT","total production - quintals ","WINE","wine","2010","2010",2185000,,
"ITD57","Ravenna","TP_QUIN_EXT","total production - quintals ","WINE","wine","2011","2011",2031993,"e","estimate data"
"ITD57","Ravenna","TP_QUIN_EXT","total production - quintals ","WINE","wine","2012","2012",1989740,,
"ITD57","Ravenna","TP_QUIN_EXT","total production - quintals ","WINE","wine","2013","2013",2759920,,
"ITD57","Ravenna","TP_QUIN_EXT","total production - quintals ","WINE","wine","2014","2014",2934472,,
"ITD57","Ravenna","TP_QUIN_EXT","total production - quintals ","WINE","wine","2015","2015",2716880,,
"ITD57","Ravenna","TP_QUIN_EXT","total production - quintals ","WINE","wine","2016","2016",2743081,,
"ITD57","Ravenna","TP_QUIN_EXT","total production - quintals ","WINE","wine","2017","2017",2098807,,
"ITD57","Ravenna","TP_QUIN_EXT","total production - quintals ","WINE","wine","2018","2018",3024621,,
"ITD57","Ravenna","TP_QUIN_EXT","total production - quintals ","WINE","wine","2019","2019",2139660,,
"ITC15","Novara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2006","2006",6090,,
"ITC15","Novara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2007","2007",6440,,
"ITC15","Novara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2008","2008",6120,"e","estimate data"
"ITC15","Novara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2009","2009",6193,"e","estimate data"
"ITC15","Novara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2010","2010",6245,"e","estimate data"
"ITC15","Novara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2011","2011",6202,"e","estimate data"
"ITC15","Novara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2012","2012",6723,,
"ITC15","Novara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2013","2013",7395,,
"ITC15","Novara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2014","2014",6375,,
"ITC15","Novara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2015","2015",7480,,
"ITC15","Novara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2016","2016",7380,,
"ITC15","Novara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2017","2017",6600,,
"ITC15","Novara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2018","2018",6800,,
"ITC15","Novara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2019","2019",6640,,
"ITC15","Novara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2020","2020",9600,,
"ITC15","Novara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2021","2021",6715,,
"ITC15","Novara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2022","2022",8100,,
"ITE33","Macerata","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2006","2006",3,"e","estimate data"
"ITE33","Macerata","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2007","2007",3,"e","estimate data"
"ITE33","Macerata","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2008","2008",3,,
"ITE33","Macerata","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2009","2009",2,"e","estimate data"
"ITE33","Macerata","ART","total area - hectares","TABLEGRAPES","Grapes for table use","2010","2010",3,"e","estimate data"
"ITF13","Pescara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2006","2006",8010,,
"ITF13","Pescara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2007","2007",7320,,
"ITF13","Pescara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2008","2008",4580,,
"ITF13","Pescara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2009","2009",2630,"e","estimate data"
"ITF13","Pescara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2010","2010",2630,,
"ITF13","Pescara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2011","2011",1980,,
"ITF13","Pescara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2013","2013",1980,,
"ITF13","Pescara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2014","2014",1980,,
"ITF13","Pescara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2015","2015",6450,,
"ITF13","Pescara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2016","2016",7500,,
"ITF13","Pescara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2017","2017",5950,,
"ITF13","Pescara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2018","2018",5950,,
"ITF13","Pescara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2019","2019",5950,"e","estimate data"
"ITF13","Pescara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2020","2020",5950,,
"ITF13","Pescara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2021","2021",5950,,
"ITF13","Pescara","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2022","2022",5960,,
"ITE21","Perugia","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2006","2006",1200,,
"ITE21","Perugia","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2007","2007",900,,
"ITE21","Perugia","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2008","2008",1032,,
"ITE21","Perugia","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2009","2009",1032,,
"ITE21","Perugia","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2010","2010",1080,"e","estimate data"
"ITE21","Perugia","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2011","2011",1000,,
"ITE21","Perugia","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2013","2013",1000,,
"ITE21","Perugia","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2014","2014",1100,,
"ITE21","Perugia","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2015","2015",1650,,
"ITE21","Perugia","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2016","2016",1650,,
"ITE21","Perugia","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2017","2017",1500,,
"ITE21","Perugia","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2018","2018",1000,,
"ITE21","Perugia","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2019","2019",900,,
"ITE21","Perugia","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2020","2020",900,,
"ITE21","Perugia","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2021","2021",800,,
"ITE21","Perugia","HP_Q_EXT","harvested production - quintals ","TABLEGRAPES","Grapes for table use","2022","2022",1200,,
"ITF44","Brindisi","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2006","2006",278500,,
"ITF44","Brindisi","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2007","2007",314000,,
"ITF44","Brindisi","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2008","2008",221000,,
"ITF44","Brindisi","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2009","2009",270000,,
"ITF44","Brindisi","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2010","2010",251000,,
"ITF44","Brindisi","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2011","2011",310000,,
"ITF44","Brindisi","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2012","2012",320000,,
"ITF44","Brindisi","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2013","2013",345000,,
"ITF44","Brindisi","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2014","2014",253000,,
"ITF44","Brindisi","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2015","2015",400000,,
"ITF44","Brindisi","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2016","2016",128000,,
"ITF44","Brindisi","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2017","2017",165000,,
"ITF44","Brindisi","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2018","2018",160000,,
"ITF44","Brindisi","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2019","2019",172000,,
"ITF44","Brindisi","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2020","2020",197000,,
"ITF44","Brindisi","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2021","2021",191000,,
"ITG29","Olbia-Tempio","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2008","2008",124,,
"ITG29","Olbia-Tempio","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2009","2009",124,"e","estimate data"
"ITG29","Olbia-Tempio","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2010","2010",122,"e","estimate data"
"ITG29","Olbia-Tempio","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2011","2011",124,"e","estimate data"
"ITG29","Olbia-Tempio","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2012","2012",124,"e","estimate data"
"ITG29","Olbia-Tempio","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2013","2013",124,,
"ITG29","Olbia-Tempio","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2014","2014",49,,
"ITG29","Olbia-Tempio","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2015","2015",20,,
"ITG29","Olbia-Tempio","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2016","2016",20,,
"ITC32","Savona","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2006","2006",17,,
"ITC32","Savona","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2007","2007",17,,
"ITC32","Savona","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2008","2008",17.5,,
"ITC32","Savona","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2009","2009",18,,
"ITC32","Savona","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2010","2010",16,,
"ITC32","Savona","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2011","2011",16.2,,
"ITC32","Savona","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2012","2012",17,,
"ITC32","Savona","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2013","2013",17,,
"ITC32","Savona","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2014","2014",15,,
"ITC32","Savona","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2015","2015",18.8,,
"ITC32","Savona","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2016","2016",16.9,,
"ITC32","Savona","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2017","2017",21,,
"ITC32","Savona","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2018","2018",16.9,,
"ITC32","Savona","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2019","2019",14,,
"ITC44","Sondrio","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2013","2013",1,,
"ITC44","Sondrio","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2014","2014",1,,
"ITC44","Sondrio","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2015","2015",1,,
"ITC44","Sondrio","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2016","2016",1,,
"ITC44","Sondrio","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2017","2017",1,,
"ITC44","Sondrio","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2018","2018",3,,
"ITC44","Sondrio","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2019","2019",1,,
"ITC44","Sondrio","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2020","2020",3,,
"ITC44","Sondrio","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2021","2021",2,,
"ITF41","Foggia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2006","2006",1320000,,
"ITF41","Foggia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2007","2007",1200000,,
"ITF41","Foggia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2008","2008",1220000,,
"ITF41","Foggia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2009","2009",1220000,,
"ITF41","Foggia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2010","2010",990000,,
"ITF41","Foggia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2011","2011",300000,,
"ITF41","Foggia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2012","2012",228000,,
"ITF41","Foggia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2013","2013",210000,,
"ITF41","Foggia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2014","2014",200000,,
"ITF41","Foggia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2015","2015",200000,,
"ITF41","Foggia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2016","2016",140000,,
"ITF41","Foggia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2017","2017",175000,,
"ITF41","Foggia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2018","2018",175000,,
"ITF41","Foggia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2019","2019",175000,,
"ITF41","Foggia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2020","2020",175000,,
"ITF41","Foggia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2021","2021",175000,,
"ITF41","Foggia","TP_QUIN_EXT","total production - quintals ","TABLEGRAPES","Grapes for table use","2022","2022",175000,,
"ITF34","Avellino","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2006","2006",210675,,
"ITF34","Avellino","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2007","2007",182410,,
"ITF34","Avellino","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2008","2008",255000,,
"ITF34","Avellino","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2009","2009",222000,,
"ITF34","Avellino","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2010","2010",216000,"e","estimate data"
"ITF34","Avellino","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2011","2011",238000,,
"ITF34","Avellino","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2012","2012",194000,,
"ITF34","Avellino","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2013","2013",215000,,
"ITF34","Avellino","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2014","2014",79000,,
"ITF34","Avellino","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2015","2015",205000,,
"ITF34","Avellino","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2016","2016",90000,,
"ITF34","Avellino","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2017","2017",155000,,
"ITF34","Avellino","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2018","2018",96000,,
"ITF34","Avellino","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2019","2019",240000,,
"ITF34","Avellino","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2020","2020",240000,,
"ITF34","Avellino","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2021","2021",240000,,
"ITC18","Alessandria","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2015","2015",64,"e","estimate data"
"ITC18","Alessandria","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2016","2016",65,"e","estimate data"
"ITC18","Alessandria","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2017","2017",46,"e","estimate data"
"ITC18","Alessandria","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2018","2018",39,,
"ITC18","Alessandria","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2019","2019",15,,
"ITC18","Alessandria","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2020","2020",16,,
"ITC18","Alessandria","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2021","2021",28,,
"ITC11","Torino","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2007","2007",15.4,"e","estimate data"
"ITC11","Torino","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2008","2008",15.4,"e","estimate data"
"ITC11","Torino","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2009","2009",18.8,"e","estimate data"
"ITC11","Torino","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2010","2010",18.5,"e","estimate data"
"ITC11","Torino","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2011","2011",18.5,"e","estimate data"
"ITC11","Torino","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2013","2013",19.1,"e","estimate data"
"ITC11","Torino","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2014","2014",19.1,,
"ITC11","Torino","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2015","2015",12.8,"e","estimate data"
"ITC11","Torino","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2016","2016",10.6,,
"ITC11","Torino","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2017","2017",12.1,"e","estimate data"
"ITC11","Torino","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2018","2018",10.7,,
"ITC11","Torino","YIELDS_PROD_EXT","yields production (percentage) ","PRESIL","olive oil","2019","2019",10,,
"ITF61","Cosenza","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2006","2006",1814622,,
"ITF61","Cosenza","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2007","2007",1739524,,
"ITF61","Cosenza","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2008","2008",1713817,,
"ITF61","Cosenza","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2009","2009",2210282,,
"ITF61","Cosenza","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2010","2010",1860300,"e","estimate data"
"ITF61","Cosenza","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2011","2011",1774571,,
"ITF61","Cosenza","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2012","2012",1749676,,
"ITF61","Cosenza","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2013","2013",1402485,,
"ITF61","Cosenza","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2014","2014",1147137,,
"ITF61","Cosenza","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2015","2015",1684928,,
"ITF61","Cosenza","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2016","2016",961355,,
"ITF61","Cosenza","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2017","2017",1568914,,
"ITF61","Cosenza","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2018","2018",799504,,
"ITF61","Cosenza","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2019","2019",1799863,,
"ITF61","Cosenza","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2020","2020",1042663,,
"ITF61","Cosenza","HP_Q_EXT","harvested production - quintals ","OLIVO","oil olives","2021","2021",1870510,,
"ITD57","Ravenna","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2017","2017",2,,
"ITD57","Ravenna","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2018","2018",3,,
"ITD57","Ravenna","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2019","2019",3,,
"ITD57","Ravenna","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2020","2020",4,,
"ITD57","Ravenna","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2021","2021",7,,
"ITD57","Ravenna","PA_EXT","production area - hectares ","TABLEGRAPES","Grapes for table use","2022","2022",8,,
"ITF63","Catanzaro","TP_QUIN_EXT","total production - quintals ","WINE","wine","2006","2006",64094,"e","estimate data"
"ITF63","Catanzaro","TP_QUIN_EXT","total production - quintals ","WINE","wine","2007","2007",42100,"e","estimate data"
"ITF63","Catanzaro","TP_QUIN_EXT","total production - quintals ","WINE","wine","2008","2008",68940,,
"ITF63","Catanzaro","TP_QUIN_EXT","total production - quintals ","WINE","wine","2009","2009",63180,,
"ITF63","Catanzaro","TP_QUIN_EXT","total production - quintals ","WINE","wine","2010","2010",53816,"e","estimate data"
"ITF63","Catanzaro","TP_QUIN_EXT","total production - quintals ","WINE","wine","2011","2011",47192,,
"ITF63","Catanzaro","TP_QUIN_EXT","total production - quintals ","WINE","wine","2012","2012",73467,,
"ITF63","Catanzaro","TP_QUIN_EXT","total production - quintals ","WINE","wine","2013","2013",64846,,
"ITF63","Catanzaro","TP_QUIN_EXT","total production - quintals ","WINE","wine","2014","2014",46200,,
"ITF63","Catanzaro","TP_QUIN_EXT","total production - quintals ","WINE","wine","2015","2015",63200,"e","estimate data"
"ITF63","Catanzaro","TP_QUIN_EXT","total production - quintals ","WINE","wine","2016","2016",55930,,
"ITF63","Catanzaro","TP_QUIN_EXT","total production - quintals ","WINE","wine","2017","2017",52750,,
"ITF63","Catanzaro","TP_QUIN_EXT","total production - quintals ","WINE","wine","2018","2018",43600,,
"ITF63","Catanzaro","TP_QUIN_EXT","total production - quintals ","WINE","wine","2019","2019",42320,,
"ITF14","Chieti","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2006","2006",104665,,
"ITF14","Chieti","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2007","2007",80622,,
"ITF14","Chieti","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2008","2008",105000,,
"ITF14","Chieti","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2009","2009",91930,,
"ITF14","Chieti","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2010","2010",92830,,
"ITF14","Chieti","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2011","2011",95380,,
"ITF14","Chieti","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2012","2012",95350,,
"ITF14","Chieti","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2013","2013",93600,,
"ITF14","Chieti","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2014","2014",27000,,
"ITF14","Chieti","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2015","2015",88000,,
"ITF14","Chieti","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2016","2016",50000,,
"ITF14","Chieti","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2017","2017",150000,,
"ITF14","Chieti","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2018","2018",100700,,
"ITF14","Chieti","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2019","2019",100700,"e","estimate data"
"ITF14","Chieti","TP_QUIN_EXT","total production - quintals ","PRESIL","olive oil","2020","2020",100700,,
