"ITTER107","Territory","TIPO_DATO5","Data type","AGRI_MADRE","Type of crop","TIME","Select time","Value","Flag Codes","Flags"
"ITF33","Napoli","HP_Q_EXT","harvested production - quintals ","SWEEILING","sweet basil in greenhouses","2011","2011",1300,,
"ITF33","Napoli","HP_Q_EXT","harvested production - quintals ","SWEEILING","sweet basil in greenhouses","2012","2012",1200,,
"ITF33","Napoli","HP_Q_EXT","harvested production - quintals ","SWEEILING","sweet basil in greenhouses","2013","2013",1300,,
"ITF33","Napoli","HP_Q_EXT","harvested production - quintals ","SWEEILING","sweet basil in greenhouses","2014","2014",1330,,
"ITF33","Napoli","HP_Q_EXT","harvested production - quintals ","SWEEILING","sweet basil in greenhouses","2015","2015",1240,,
"ITF33","Napoli","HP_Q_EXT","harvested production - quintals ","SWEEILING","sweet basil in greenhouses","2016","2016",1250,,
"ITF33","Napoli","HP_Q_EXT","harvested production - quintals ","SWEEILING","sweet basil in greenhouses","2017","2017",1260,,
"ITF33","Napoli","HP_Q_EXT","harvested production - quintals ","SWEEILING","sweet basil in greenhouses","2018","2018",1250,,
"ITF33","Napoli","HP_Q_EXT","harvested production - quintals ","SWEEILING","sweet basil in greenhouses","2019","2019",1250,,
"ITF33","Napoli","HP_Q_EXT","harvested production - quintals ","SWEEILING","sweet basil in greenhouses","2020","2020",1280,,
"ITF33","Napoli","HP_Q_EXT","harvested production - quintals ","SWEEILING","sweet basil in greenhouses","2021","2021",1270,,
"ITD35","Venezia","ART","total area - hectares","TOBAC","tobacco","2006","2006",53,,
"ITD35","Venezia","ART","total area - hectares","TOBAC","tobacco","2008","2008",41,,
"ITD35","Venezia","ART","total area - hectares","TOBAC","tobacco","2009","2009",55,,
"ITD35","Venezia","ART","total area - hectares","TOBAC","tobacco","2010","2010",98,,
"ITD35","Venezia","ART","total area - hectares","TOBAC","tobacco","2011","2011",84,,
"ITD35","Venezia","ART","total area - hectares","TOBAC","tobacco","2012","2012",53,,
"ITD35","Venezia","ART","total area - hectares","TOBAC","tobacco","2013","2013",26,,
"ITD35","Venezia","ART","total area - hectares","TOBAC","tobacco","2014","2014",33,,
"ITD35","Venezia","ART","total area - hectares","TOBAC","tobacco","2015","2015",27,,
"ITD35","Venezia","ART","total area - hectares","TOBAC","tobacco","2016","2016",23,,
"ITD35","Venezia","ART","total area - hectares","TOBAC","tobacco","2017","2017",22,,
"ITD35","Venezia","ART","total area - hectares","TOBAC","tobacco","2018","2018",22,,
"ITD35","Venezia","ART","total area - hectares","TOBAC","tobacco","2020","2020",18,,
"ITD35","Venezia","ART","total area - hectares","TOBAC","tobacco","2021","2021",17,,
"ITC42","Como","ART","total area - hectares","SUNFLO","sunflower","2018","2018",5,,
"ITC42","Como","ART","total area - hectares","SUNFLO","sunflower","2019","2019",30,,
"ITC42","Como","ART","total area - hectares","SUNFLO","sunflower","2020","2020",30,,
"ITC42","Como","ART","total area - hectares","SUNFLO","sunflower","2021","2021",20,,
"ITC42","Como","ART","total area - hectares","SUNFLO","sunflower","2022","2022",32,,
"ITC17","Asti","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2006","2006",1080,,
"ITC17","Asti","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2007","2007",552,"e","estimate data"
"ITC17","Asti","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2008","2008",245,,
"ITC17","Asti","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2009","2009",245,"e","estimate data"
"ITC17","Asti","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2010","2010",245,"e","estimate data"
"ITC17","Asti","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2011","2011",245,"e","estimate data"
"ITC17","Asti","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2013","2013",245,,
"ITC17","Asti","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2014","2014",210,,
"ITC17","Asti","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2015","2015",900,,
"ITC17","Asti","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2016","2016",920,"e","estimate data"
"ITC17","Asti","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2017","2017",750,"e","estimate data"
"ITC17","Asti","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2018","2018",260,,
"ITC17","Asti","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2020","2020",400,,
"ITC17","Asti","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2021","2021",150,,
"ITE34","Ascoli Piceno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2009","2009",38,,
"ITE34","Ascoli Piceno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2010","2010",75,,
"ITE34","Ascoli Piceno","HP_Q_EXT","harvested production - quintals ","RAPE","rape","2022","2022",1040,,
"ITF42","Bari","ART","total area - hectares","SUNFLO","sunflower","2006","2006",5,,
"ITF42","Bari","ART","total area - hectares","SUNFLO","sunflower","2007","2007",5,,
"ITF42","Bari","ART","total area - hectares","SUNFLO","sunflower","2008","2008",5,,
"ITF42","Bari","ART","total area - hectares","SUNFLO","sunflower","2009","2009",5,,
"ITF42","Bari","ART","total area - hectares","SUNFLO","sunflower","2010","2010",2,,
"ITF42","Bari","ART","total area - hectares","SUNFLO","sunflower","2011","2011",10,,
"ITF42","Bari","ART","total area - hectares","SUNFLO","sunflower","2012","2012",25,,
"ITF42","Bari","ART","total area - hectares","SUNFLO","sunflower","2013","2013",35,,
"ITF42","Bari","ART","total area - hectares","SUNFLO","sunflower","2014","2014",50,,
"ITF42","Bari","ART","total area - hectares","SUNFLO","sunflower","2015","2015",40,,
"ITF42","Bari","ART","total area - hectares","SUNFLO","sunflower","2016","2016",50,,
"ITF42","Bari","ART","total area - hectares","SUNFLO","sunflower","2017","2017",480,,
"ITF42","Bari","ART","total area - hectares","SUNFLO","sunflower","2018","2018",450,,
"ITF42","Bari","ART","total area - hectares","SUNFLO","sunflower","2019","2019",480,,
"ITF42","Bari","ART","total area - hectares","SUNFLO","sunflower","2020","2020",480,,
"ITF42","Bari","ART","total area - hectares","SUNFLO","sunflower","2021","2021",480,,
"ITF42","Bari","ART","total area - hectares","SUNFLO","sunflower","2022","2022",470,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2006","2006",500,"e","estimate data"
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2007","2007",416,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2008","2008",400,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2009","2009",380,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2010","2010",350,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2011","2011",350,,
"ITD34","Treviso","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2018","2018",130,,
"ITD51","Piacenza","ART","total area - hectares","FLAX","flax","2018","2018",28,,
"ITD51","Piacenza","ART","total area - hectares","FLAX","flax","2019","2019",14,,
"ITD51","Piacenza","ART","total area - hectares","FLAX","flax","2020","2020",3,,
"ITD51","Piacenza","ART","total area - hectares","FLAX","flax","2021","2021",9,,
"ITC43","Lecco","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2020","2020",350,,
"ITC43","Lecco","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2021","2021",70,,
"ITF43","Taranto","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2016","2016",2400,,
"ITF43","Taranto","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2017","2017",800,,
"ITF43","Taranto","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2018","2018",800,,
"ITF43","Taranto","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2019","2019",800,,
"ITF43","Taranto","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2020","2020",800,,
"ITF43","Taranto","HP_Q_EXT","harvested production - quintals ","HEMP","hemp","2021","2021",800,,
"ITG2A","Ogliastra","ART","total area - hectares","PARSNGROPEN","parsley in open field","2008","2008",1,"e","estimate data"
"ITG2A","Ogliastra","ART","total area - hectares","PARSNGROPEN","parsley in open field","2009","2009",1,"e","estimate data"
"ITG2A","Ogliastra","ART","total area - hectares","PARSNGROPEN","parsley in open field","2010","2010",1,"e","estimate data"
"ITG2A","Ogliastra","ART","total area - hectares","PARSNGROPEN","parsley in open field","2011","2011",1,"e","estimate data"
"ITG2A","Ogliastra","ART","total area - hectares","PARSNGROPEN","parsley in open field","2013","2013",1,,
"ITG2A","Ogliastra","ART","total area - hectares","PARSNGROPEN","parsley in open field","2014","2014",1,,
"ITG2A","Ogliastra","ART","total area - hectares","PARSNGROPEN","parsley in open field","2015","2015",1,,
"ITG2A","Ogliastra","ART","total area - hectares","PARSNGROPEN","parsley in open field","2016","2016",1,,
"ITG2C","Carbonia-Iglesias","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2008","2008",68,"e","estimate data"
"ITG2C","Carbonia-Iglesias","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2009","2009",90,,
"ITG2C","Carbonia-Iglesias","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2010","2010",79,"e","estimate data"
"ITG2C","Carbonia-Iglesias","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2011","2011",79,"e","estimate data"
"ITG2C","Carbonia-Iglesias","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2012","2012",83,"e","estimate data"
"ITG2C","Carbonia-Iglesias","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2013","2013",80,,
"ITG2C","Carbonia-Iglesias","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2014","2014",85,,
"ITG2C","Carbonia-Iglesias","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2015","2015",75,,
"ITG2C","Carbonia-Iglesias","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2016","2016",75,,
"ITG2C","Carbonia-Iglesias","TP_QUIN_EXT","total production - quintals ","SWEEILING","sweet basil in greenhouses","2017","2017",75,,
"ITD32","Vicenza","ART_ARE","total area - ares","VALEINGREE","valerian in greenhouses","2006","2006",290,,
"ITD32","Vicenza","ART_ARE","total area - ares","VALEINGREE","valerian in greenhouses","2007","2007",300,,
"ITD32","Vicenza","ART_ARE","total area - ares","VALEINGREE","valerian in greenhouses","2008","2008",300,,
"ITD32","Vicenza","ART_ARE","total area - ares","VALEINGREE","valerian in greenhouses","2009","2009",300,,
"ITD32","Vicenza","ART_ARE","total area - ares","VALEINGREE","valerian in greenhouses","2010","2010",300,,
"ITD32","Vicenza","ART_ARE","total area - ares","VALEINGREE","valerian in greenhouses","2011","2011",300,,
"ITD32","Vicenza","ART_ARE","total area - ares","VALEINGREE","valerian in greenhouses","2012","2012",300,,
"ITD32","Vicenza","ART_ARE","total area - ares","VALEINGREE","valerian in greenhouses","2013","2013",270,,
"ITD32","Vicenza","ART_ARE","total area - ares","VALEINGREE","valerian in greenhouses","2014","2014",250,,
"ITD32","Vicenza","ART_ARE","total area - ares","VALEINGREE","valerian in greenhouses","2015","2015",250,,
"ITD32","Vicenza","ART_ARE","total area - ares","VALEINGREE","valerian in greenhouses","2016","2016",250,,
"ITD32","Vicenza","ART_ARE","total area - ares","VALEINGREE","valerian in greenhouses","2017","2017",250,,
"ITD32","Vicenza","ART_ARE","total area - ares","VALEINGREE","valerian in greenhouses","2018","2018",250,,
"ITD32","Vicenza","ART_ARE","total area - ares","VALEINGREE","valerian in greenhouses","2020","2020",350,,
"ITE14","Firenze","ART","total area - hectares","RAPE","rape","2006","2006",90,,
"ITE14","Firenze","ART","total area - hectares","RAPE","rape","2007","2007",100,,
"ITE14","Firenze","ART","total area - hectares","RAPE","rape","2008","2008",90,,
"ITE14","Firenze","ART","total area - hectares","RAPE","rape","2009","2009",90,"e","estimate data"
"ITE14","Firenze","ART","total area - hectares","RAPE","rape","2010","2010",90,,
"ITE14","Firenze","ART","total area - hectares","RAPE","rape","2011","2011",90,,
"ITE14","Firenze","ART","total area - hectares","RAPE","rape","2012","2012",90,,
"ITE14","Firenze","ART","total area - hectares","RAPE","rape","2013","2013",120,,
"ITE14","Firenze","ART","total area - hectares","RAPE","rape","2014","2014",240,,
"ITE14","Firenze","ART","total area - hectares","RAPE","rape","2015","2015",243,,
"ITE14","Firenze","ART","total area - hectares","RAPE","rape","2016","2016",200,,
"ITE14","Firenze","ART","total area - hectares","RAPE","rape","2017","2017",220,,
"ITE14","Firenze","ART","total area - hectares","RAPE","rape","2018","2018",200,,
"ITE14","Firenze","ART","total area - hectares","RAPE","rape","2019","2019",236,,
"ITE14","Firenze","ART","total area - hectares","RAPE","rape","2020","2020",320,,
"ITE14","Firenze","ART","total area - hectares","RAPE","rape","2021","2021",150,,
"ITE14","Firenze","ART","total area - hectares","RAPE","rape","2022","2022",120,,
"ITD32","Vicenza","ART","total area - hectares","FLAX","flax","2017","2017",11,,
"ITD32","Vicenza","ART","total area - hectares","FLAX","flax","2020","2020",1,,
"ITD32","Vicenza","ART","total area - hectares","FLAX","flax","2021","2021",1,,
"ITD44","Trieste","HP_Q_EXT","harvested production - quintals ","TOBAC","tobacco","2010","2010",581,,
"ITD44","Trieste","HP_Q_EXT","harvested production - quintals ","TOBAC","tobacco","2011","2011",619,,
"ITD44","Trieste","HP_Q_EXT","harvested production - quintals ","TOBAC","tobacco","2012","2012",467,,
"ITD44","Trieste","HP_Q_EXT","harvested production - quintals ","TOBAC","tobacco","2015","2015",724,,
"ITD44","Trieste","HP_Q_EXT","harvested production - quintals ","TOBAC","tobacco","2016","2016",310,,
"ITD44","Trieste","HP_Q_EXT","harvested production - quintals ","TOBAC","tobacco","2019","2019",9022,"e","estimate data"
"ITE14","Firenze","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2006","2006",31450,,
"ITE14","Firenze","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2007","2007",26450,,
"ITE14","Firenze","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2008","2008",21000,,
"ITE14","Firenze","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2009","2009",21000,"e","estimate data"
"ITE14","Firenze","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2010","2010",31050,,
"ITE14","Firenze","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2011","2011",31100,,
"ITE14","Firenze","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2012","2012",26400,,
"ITE14","Firenze","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2013","2013",37400,,
"ITE14","Firenze","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2014","2014",30800,,
"ITE14","Firenze","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2015","2015",31250,,
"ITE14","Firenze","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2016","2016",31900,,
"ITE14","Firenze","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2017","2017",30800,,
"ITE14","Firenze","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2018","2018",22000,,
"ITE14","Firenze","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2019","2019",21420,,
"ITE14","Firenze","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2020","2020",34000,,
"ITE14","Firenze","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2021","2021",28600,,
"ITE14","Firenze","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2022","2022",37240,,
"ITE43","Roma","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2006","2006",750,,
"ITE43","Roma","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2007","2007",960,,
"ITE43","Roma","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2008","2008",1050,,
"ITE43","Roma","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2009","2009",1120,,
"ITE43","Roma","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2010","2010",873,"e","estimate data"
"ITE43","Roma","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2011","2011",1001,"e","estimate data"
"ITE43","Roma","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2012","2012",1500,,
"ITE43","Roma","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2014","2014",180,,
"ITE43","Roma","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2015","2015",270,,
"ITE43","Roma","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2016","2016",270,,
"ITE43","Roma","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2017","2017",192,,
"ITE43","Roma","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2018","2018",280,,
"ITE43","Roma","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2019","2019",350,,
"ITE43","Roma","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2020","2020",450,,
"ITE43","Roma","TP_QUIN_EXT","total production - quintals ","PARSNGROPEN","parsley in open field","2021","2021",430,,
"ITE32","Ancona","ART","total area - hectares","RAPE","rape","2006","2006",65,,
"ITE32","Ancona","ART","total area - hectares","RAPE","rape","2007","2007",82,,
"ITE32","Ancona","ART","total area - hectares","RAPE","rape","2008","2008",67,"e","estimate data"
"ITE32","Ancona","ART","total area - hectares","RAPE","rape","2009","2009",62,,
"ITE32","Ancona","ART","total area - hectares","RAPE","rape","2010","2010",52,,
"ITE32","Ancona","ART","total area - hectares","RAPE","rape","2011","2011",45,,
"ITE32","Ancona","ART","total area - hectares","RAPE","rape","2012","2012",110,,
"ITE32","Ancona","ART","total area - hectares","RAPE","rape","2013","2013",125,,
"ITE32","Ancona","ART","total area - hectares","RAPE","rape","2014","2014",120,,
"ITE32","Ancona","ART","total area - hectares","RAPE","rape","2015","2015",110,,
"ITE32","Ancona","ART","total area - hectares","RAPE","rape","2016","2016",115,"e","estimate data"
"ITE32","Ancona","ART","total area - hectares","RAPE","rape","2017","2017",110,"e","estimate data"
"ITE32","Ancona","ART","total area - hectares","RAPE","rape","2018","2018",100,"e","estimate data"
"ITE32","Ancona","ART","total area - hectares","RAPE","rape","2019","2019",88,"e","estimate data"
"ITE32","Ancona","ART","total area - hectares","RAPE","rape","2020","2020",88,,
"ITE32","Ancona","ART","total area - hectares","RAPE","rape","2021","2021",88,,
"ITE32","Ancona","ART","total area - hectares","RAPE","rape","2022","2022",886,,
"ITE14","Firenze","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2006","2006",1060,,
"ITE14","Firenze","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2007","2007",1060,,
"ITE14","Firenze","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2008","2008",1060,,
"ITE14","Firenze","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2009","2009",1060,"e","estimate data"
"ITE14","Firenze","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2010","2010",1080,,
"ITE14","Firenze","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2011","2011",1000,,
"ITE14","Firenze","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2012","2012",120,,
"ITE14","Firenze","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2013","2013",140,,
"ITE14","Firenze","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2014","2014",130,,
"ITE14","Firenze","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2015","2015",135,"e","estimate data"
"ITE14","Firenze","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2016","2016",70,,
"ITE14","Firenze","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2017","2017",120,,
"ITE14","Firenze","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2018","2018",120,,
"ITE14","Firenze","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2019","2019",120,,
"ITE14","Firenze","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2020","2020",120,,
"ITE14","Firenze","HP_Q_EXT","harvested production - quintals ","PARSNGROPEN","parsley in open field","2021","2021",0,,
"ITE12","Lucca","ART","total area - hectares","PARSNGROPEN","parsley in open field","2006","2006",8,,
"ITE12","Lucca","ART","total area - hectares","PARSNGROPEN","parsley in open field","2007","2007",8,,
"ITE12","Lucca","ART","total area - hectares","PARSNGROPEN","parsley in open field","2008","2008",8,,
"ITE12","Lucca","ART","total area - hectares","PARSNGROPEN","parsley in open field","2009","2009",8,"e","estimate data"
"ITE12","Lucca","ART","total area - hectares","PARSNGROPEN","parsley in open field","2010","2010",9,,
"ITE12","Lucca","ART","total area - hectares","PARSNGROPEN","parsley in open field","2011","2011",8,,
"ITE12","Lucca","ART","total area - hectares","PARSNGROPEN","parsley in open field","2012","2012",8,,
"ITE12","Lucca","ART","total area - hectares","PARSNGROPEN","parsley in open field","2013","2013",7,,
"ITE12","Lucca","ART","total area - hectares","PARSNGROPEN","parsley in open field","2014","2014",8,,
"ITE12","Lucca","ART","total area - hectares","PARSNGROPEN","parsley in open field","2015","2015",8,"e","estimate data"
"ITE12","Lucca","ART","total area - hectares","PARSNGROPEN","parsley in open field","2016","2016",8,,
"ITE12","Lucca","ART","total area - hectares","PARSNGROPEN","parsley in open field","2017","2017",8,,
"ITE12","Lucca","ART","total area - hectares","PARSNGROPEN","parsley in open field","2018","2018",7,,
"ITE12","Lucca","ART","total area - hectares","PARSNGROPEN","parsley in open field","2019","2019",5,,
"ITE12","Lucca","ART","total area - hectares","PARSNGROPEN","parsley in open field","2020","2020",5,,
"ITE12","Lucca","ART","total area - hectares","PARSNGROPEN","parsley in open field","2021","2021",4,,
"ITE31","Pesaro e Urbino","TP_QUIN_EXT","total production - quintals ","FLAX","flax","2006","2006",171,,
"ITE31","Pesaro e Urbino","TP_QUIN_EXT","total production - quintals ","FLAX","flax","2007","2007",171,,
"ITE31","Pesaro e Urbino","TP_QUIN_EXT","total production - quintals ","FLAX","flax","2008","2008",171,"e","estimate data"
"ITE31","Pesaro e Urbino","TP_QUIN_EXT","total production - quintals ","FLAX","flax","2009","2009",914,,
"ITE31","Pesaro e Urbino","TP_QUIN_EXT","total production - quintals ","FLAX","flax","2010","2010",748,,
"ITE31","Pesaro e Urbino","TP_QUIN_EXT","total production - quintals ","FLAX","flax","2011","2011",350,,
"ITE31","Pesaro e Urbino","TP_QUIN_EXT","total production - quintals ","FLAX","flax","2012","2012",760,,
"ITE31","Pesaro e Urbino","TP_QUIN_EXT","total production - quintals ","FLAX","flax","2014","2014",100,,
"ITD53","Reggio nell'Emilia","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2006","2006",5480,,
"ITD53","Reggio nell'Emilia","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2007","2007",6750,,
"ITD53","Reggio nell'Emilia","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2008","2008",1620,,
"ITD53","Reggio nell'Emilia","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2009","2009",940,,
"ITD53","Reggio nell'Emilia","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2010","2010",1410,,
"ITD53","Reggio nell'Emilia","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2011","2011",1680,,
"ITD53","Reggio nell'Emilia","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2012","2012",1920,,
"ITD53","Reggio nell'Emilia","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2013","2013",1840,,
"ITD53","Reggio nell'Emilia","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2014","2014",3220,,
"ITD53","Reggio nell'Emilia","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2015","2015",2835,,
"ITD53","Reggio nell'Emilia","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2016","2016",3500,,
"ITD53","Reggio nell'Emilia","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2017","2017",4950,,
"ITD53","Reggio nell'Emilia","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2018","2018",8640,,
"ITD53","Reggio nell'Emilia","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2019","2019",10800,,
"ITD53","Reggio nell'Emilia","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2020","2020",17000,,
"ITD53","Reggio nell'Emilia","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2021","2021",26976,,
"ITD53","Reggio nell'Emilia","TP_QUIN_EXT","total production - quintals ","SUNFLO","sunflower","2022","2022",12080,,
"ITF11","L'Aquila","ART","total area - hectares","RAPE","rape","2006","2006",3,,
"ITF11","L'Aquila","ART","total area - hectares","RAPE","rape","2007","2007",3,,
"ITF11","L'Aquila","ART","total area - hectares","RAPE","rape","2008","2008",3,,
"ITF11","L'Aquila","ART","total area - hectares","RAPE","rape","2009","2009",3,"e","estimate data"
"ITF11","L'Aquila","ART","total area - hectares","RAPE","rape","2010","2010",3,,
"ITF11","L'Aquila","ART","total area - hectares","RAPE","rape","2011","2011",10,,
"ITF11","L'Aquila","ART","total area - hectares","RAPE","rape","2012","2012",5,"e","estimate data"
"ITF11","L'Aquila","ART","total area - hectares","RAPE","rape","2013","2013",10,,
"ITF11","L'Aquila","ART","total area - hectares","RAPE","rape","2014","2014",10,,
"ITF11","L'Aquila","ART","total area - hectares","RAPE","rape","2015","2015",10,,
"ITF11","L'Aquila","ART","total area - hectares","RAPE","rape","2016","2016",6,,
"ITF11","L'Aquila","ART","total area - hectares","RAPE","rape","2017","2017",10,,
"ITF11","L'Aquila","ART","total area - hectares","RAPE","rape","2018","2018",10,,
"ITF11","L'Aquila","ART","total area - hectares","RAPE","rape","2019","2019",10,,
"ITF11","L'Aquila","ART","total area - hectares","RAPE","rape","2020","2020",10,,
"ITF11","L'Aquila","ART","total area - hectares","RAPE","rape","2021","2021",10,,
"ITF11","L'Aquila","ART","total area - hectares","RAPE","rape","2022","2022",5,,
"ITD34","Treviso","HP_Q_EXT","harvested production - quintals ","FLAX","flax","2018","2018",78,,
"ITD35","Venezia","HP_Q_EXT","harvested production - quintals ","SUNFLO","sunflower","2006","2006",1531,,
"ITD35","Venezia","HP_Q_EXT","harvested production - quintals ","SUNFLO","sunflower","2007","2007",2510,"e","estimate data"
"ITD35","Venezia","HP_Q_EXT","harvested production - quintals ","SUNFLO","sunflower","2008","2008",4800,,
"ITD35","Venezia","HP_Q_EXT","harvested production - quintals ","SUNFLO","sunflower","2009","2009",4500,,
"ITD35","Venezia","HP_Q_EXT","harvested production - quintals ","SUNFLO","sunflower","2010","2010",4140,,
"ITD35","Venezia","HP_Q_EXT","harvested production - quintals ","SUNFLO","sunflower","2011","2011",4150,"e","estimate data"
"ITD35","Venezia","HP_Q_EXT","harvested production - quintals ","SUNFLO","sunflower","2012","2012",3960,,
